Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
histone H3 deacetylation (GO:0070932)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-2.1389155720166486	5.8484615892037715	SFPQ
purine nucleobase metabolic process (GO:0006144)	1/12	0.060095282320991157132272775243109208531677722930908203125	0.14124435402654722526705199925345368683338165283203125	0.07766431401982865079247631001635454595088958740234375	0.1883018982024617649084774484435911290347576141357421875	-2.0771310830482954	5.8405269010079985	PAICS
regulation of centriole replication (GO:0046599)	1/16	0.07932113781034370869615912624794873408973217010498046875	0.159334029729498560801204121162299998104572296142578125	0.10033819502190945149866507790648029185831546783447265625	0.204524167434039616519925175452954135835170745849609375	-2.2886276244473174	5.799956001094446	BRCA1
negative regulation of histone modification (GO:0031057)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-2.1101330985515268	5.769761339083879	BRCA1
regulation of cell division (GO:0051302)	2/66	0.04552427579635602572505348462073015980422496795654296875	0.1251102555558737117191725474185659550130367279052734375	0.06650102014280410978042112901675864122807979583740234375	0.1795008004635845200169796953559853136539459228515625	-1.86174282884631	5.751872270435967	BLM;MYO19
serine family amino acid biosynthetic process (GO:0009070)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-2.0832433717489414	5.696236448056586	SEPHS1
epithelial structure maintenance (GO:0010669)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-2.080216203198438	5.687959226073967	POLR2D
negative regulation of fatty acid biosynthetic process (GO:0045717)	1/12	0.060095282320991157132272775243109208531677722930908203125	0.14124435402654722526705199925345368683338165283203125	0.07766431401982865079247631001635454595088958740234375	0.1883018982024617649084774484435911290347576141357421875	-2.018261441620335	5.674995834038402	BRCA1
regulation of catabolic process (GO:0009894)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-2.071593369217181	5.664381711379492	CHEK2
regulation of mitotic sister chromatid separation (GO:0010965)	1/16	0.07932113781034370869615912624794873408973217010498046875	0.159334029729498560801204121162299998104572296142578125	0.10033819502190945149866507790648029185831546783447265625	0.204524167434039616519925175452954135835170745849609375	-2.2258569011119715	5.640879255881342	CDC6
ncRNA transcription (GO:0098781)	1/15	0.07455150081352947266655206703944713808596134185791015625	0.1561063244307541453270715692269732244312763214111328125	0.0947219390432396668444425813504494726657867431640625	0.2026404330615436955032038213175837881863117218017578125	-2.1300336494405014	5.530132039366346	CD3EAP
regulation of lysosomal lumen pH (GO:0035751)	1/11	0.055227023950200605784122132035918184556066989898681640625	0.1362924055342450702088541447665193118155002593994140625	0.071908110443654582599748437132802791893482208251953125	0.1833524144522705456861189077244489453732967376708984375	-1.908678259085952	5.528110341038886	CLN6
protein polyubiquitination (GO:0000209)	5/284	0.015795414364575190158124229355962597765028476715087890625	0.058680813580222888903303868346483795903623104095458984375	0.03369413865025007448483762573232525028288364410400390625	0.117589140441024253558310874723247252404689788818359375	-1.3318767826756166	5.524672324221389	UBE2N;BRCA1;SKP2;DTL;ANAPC10
prostanoid biosynthetic process (GO:0046457)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-2.073332449134203	5.520728316482365	PTGES3
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-2.0704917008972217	5.513164165717035	BRCA1
maintenance of gastrointestinal epithelium (GO:0030277)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-2.0674172717867805	5.504977785450755	POLR2D
mRNA cleavage involved in mRNA processing (GO:0098787)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-2.065654244856386	5.500283317517543	NCBP1
tetrahydrofolate interconversion (GO:0035999)	1/8	0.04047192583005732036127710671280510723590850830078125	0.12106537120592904266391798273616586811840534210205078125	0.054425497880941219042139067596508539281785488128662109375	0.16422715736126802799077495365054346621036529541015625	-1.71498224867182	5.500199718755302	TYMS
G-quadruplex DNA unwinding (GO:0044806)	1/8	0.04047192583005732036127710671280510723590850830078125	0.12106537120592904266391798273616586811840534210205078125	0.054425497880941219042139067596508539281785488128662109375	0.16422715736126802799077495365054346621036529541015625	-1.7083688255869858	5.478989500504129	BLM
negative regulation of cell aging (GO:0090344)	1/16	0.07932113781034370869615912624794873408973217010498046875	0.159334029729498560801204121162299998104572296142578125	0.10033819502190945149866507790648029185831546783447265625	0.204524167434039616519925175452954135835170745849609375	-2.1572320805372414	5.466966761046122	RBL1
positive regulation of gene expression, epigenetic (GO:0045815)	2/48	0.0254051965390447963277775755841503269039094448089599609375	0.0856341015047802633919360459913150407373905181884765625	0.03838975840661505711803869189679971896111965179443359375	0.1304422469133450224187953381260740570724010467529296875	-1.4860011106424138	5.45778716423829	TAF1A;CD3EAP
spliceosomal snRNP assembly (GO:0000387)	2/38	0.0163675364643790129115519249580756877548992633819580078125	0.060159402643010097266884628197658457793295383453369140625	0.02543350859042210754257240523656946606934070587158203125	0.09555981733865948068995521680335514247417449951171875	-1.325590173407067	5.451430453292235	SNRPD1;GEMIN2
cellular protein complex disassembly (GO:0043624)	1/15	0.07455150081352947266655206703944713808596134185791015625	0.1561063244307541453270715692269732244312763214111328125	0.0947219390432396668444425813504494726657867431640625	0.2026404330615436955032038213175837881863117218017578125	-2.095766860072379	5.4411663698236845	ABCE1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/40	0.0180399367452600267736073647029115818440914154052734375	0.06492498068215978024309009697390138171613216400146484375	0.027852336201040460428313139118472463451325893402099609375	0.1023721506112710566416268420653068460524082183837890625	-1.3511734907822988	5.4251875772456275	PPAT;PAICS
negative regulation of DNA metabolic process (GO:0051053)	2/44	0.021590534006804877609209114552868413738906383514404296875	0.07459529499351084946834333777587744407355785369873046875	0.03295357225567417669420677839298150502145290374755859375	0.11558841841964902219519473192121949978172779083251953125	-1.4051964464495441	5.389631393002542	BLM;CDC6
negative regulation of fatty acid metabolic process (GO:0045922)	1/13	0.064938697667328515450435588718391954898834228515625	0.1442850163605273461353561970099690370261669158935546875	0.08338521076292886025083106460442650131881237030029296875	0.1920639354572794832431981149056809954345226287841796875	-1.9696144076301754	5.385539457130923	BRCA1
synaptonemal complex organization (GO:0070193)	1/12	0.060095282320991157132272775243109208531677722930908203125	0.14124435402654722526705199925345368683338165283203125	0.07766431401982865079247631001635454595088958740234375	0.1883018982024617649084774484435911290347576141357421875	-1.9105316617542576	5.3720786602103	TRIP13
spliceosomal complex assembly (GO:0000245)	2/42	0.0197814585178891222394526039352058432996273040771484375	0.06973973385643562894475877556033083237707614898681640625	0.0303598604143359741824870212667519808746874332427978515625	0.10869773858189719917266558013579924590885639190673828125	-1.365694379375817	5.357633005645543	NCBP1;SNRPD1
DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/15	0.07455150081352947266655206703944713808596134185791015625	0.1561063244307541453270715692269732244312763214111328125	0.0947219390432396668444425813504494726657867431640625	0.2026404330615436955032038213175837881863117218017578125	-2.063137570985542	5.3564520851229425	BRCA1
regulation of mitotic metaphase/anaphase transition (GO:0030071)	1/16	0.07932113781034370869615912624794873408973217010498046875	0.159334029729498560801204121162299998104572296142578125	0.10033819502190945149866507790648029185831546783447265625	0.204524167434039616519925175452954135835170745849609375	-2.105993500739168	5.337115357867696	CDC6
positive regulation of histone H3-K4 methylation (GO:0051571)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-1.9952675749724722	5.312862490870428	BRCA1
DNA replication-independent nucleosome assembly (GO:0006336)	2/40	0.0180399367452600267736073647029115818440914154052734375	0.06492498068215978024309009697390138171613216400146484375	0.027852336201040460428313139118472463451325893402099609375	0.1023721506112710566416268420653068460524082183837890625	-1.3219019543590553	5.307657462235504	MIS18A;ASF1B
snoRNA 3'-end processing (GO:0031126)	1/9	0.045415472829927631959190392763048294000327587127685546875	0.1251102555558737117191725474185659550130367279052734375	0.060288919765906119618836811469009262509644031524658203125	0.17214728743074847461258514158544130623340606689453125	-1.7004667009711998	5.257677109164664	EXOSC2
DNA replication-independent nucleosome organization (GO:0034724)	1/14	0.069757395528174892529449380162986926734447479248046875	0.1496967711489715913142362069265800528228282928466796875	0.08907101481517830376954947269041440449655055999755859375	0.196012965723847798482637472261558286845684051513671875	-1.97001012225871	5.2456086674629425	ASF1B
regulation of mRNA stability (GO:0043488)	3/129	0.02906832492500717457506453911264543421566486358642578125	0.097034843107149548746548362032626755535602569580078125	0.04870656095363068427417374550714157521724700927734375	0.1558158963840685362622906495744246058166027069091796875	-1.4789486726673022	5.2326774507800815	EXOSC9;E2F1;EXOSC2
regulation of translational initiation (GO:0006446)	2/63	0.041860485703513160282707161741200252436101436614990234375	0.1230876409409684957285691098149982281029224395751953125	0.061440226093874283908036204593372531235218048095703125	0.172582098499459879459294597836560569703578948974609375	-1.623085487261483	5.15072051881675	NCBP1;POLR2D
